person,speech,date,time
#THE COURT: ,"ALL RIGHT. THAT IS ENOUGH, COUNSEL.ALL RIGHT. AS TO THE FIRESTONE TAPE, I'M GOING TO SUSTAIN THE FOUNDATIONAL OBJECTION SUBJECT TO FURTHER PROOF.
","JANUARY 30, 1995 ",9:10 A.M.
#MR. COCHRAN: ,"THANK YOU, YOUR HONOR.
","JANUARY 30, 1995 ",9:10 A.M.
#THE COURT: ,"OKAY. TOMORROW MORNING THEN.SO THAT WE ARE CLEAR, TOMORROW MORNING AT 9:00 A.M. THE PROSECUTION WILL HAVE TEN MINUTES TO BRIEFLY REOPEN THEIR OPENING STATEMENT, THEN WE WILL PROCEED TO THE PRESENTATION OF EVIDENCE.
","JANUARY 30, 1995 ",9:10 A.M.
#MR. DARDEN: ,"TEN MINUTES IN ADDITION TO ANY PORTION OF THE --
","JANUARY 30, 1995 ",9:10 A.M.
#THE COURT: ,"YES, IN ADDITION TO THE --
","JANUARY 30, 1995 ",9:10 A.M.
#MR. DARDEN: ,"-- EXERCISE VIDEO?
","JANUARY 30, 1995 ",9:10 A.M.
#THE COURT: ,"FOUR MINUTES OF VIDEOTAPE THAT IS RELEVANT.
","JANUARY 30, 1995 ",9:10 A.M.
#MR. BAILEY: ,"MAY WE SEE THE COURT AT THE BENCH FOR ONE MINUTE?
","JANUARY 30, 1995 ",9:10 A.M.
#THE COURT: ,"DO YOU WANT THE REPORTER?
","JANUARY 30, 1995 ",9:10 A.M.
#MR. BAILEY: ,"NO.
","JANUARY 30, 1995 ",9:10 A.M.
#THE COURT: ,"WE ARE IN RECESS.
","JANUARY 30, 1995 ",9:10 A.M.
#MS. CLARK: ,"JUST FOR THE RECORD, I WANT TO CLARIFY THE COURT'S RULING WITH RESPECT TO SUSTAINING THE DEFENSE OBJECTION TO ADDRESSING THE BLOOD. IS THE COURT MAKING A FINDING THAT THE DEFENSE POINT WAS NOT MISLEADING?
","JANUARY 30, 1995 ",9:10 A.M.
#THE COURT: ,"NO. I'M MAKING A FINDING THAT WE HAD TWO DAYS OF SHOW AND TELL, THAT THE PROSECUTION HAS MANY LAWYERS AVAILABLE, AT LEAST TWO, PERHAPS THREE WHO WERE ASSIGNED THE BLOOD EVIDENCE, THAT THE PURPOSE OF THE SHOW AND TELL WAS FOR COUNSEL TO LOOK AT THESE THINGS AND TO RAISE ANY OBJECTIONS.NO OBJECTION WAS RAISED. IT IS TOO LATE AT THIS POINT IN TIME TO ASK TO REOPEN AS TO THAT ISSUE. THAT IS THE REASON FOR THE COURT'S RULING.
","JANUARY 30, 1995 ",9:10 A.M.
#MS. CLARK: ,"BUT HOW WOULD WE HAVE KNOWN THAT HE WAS GOING TO --
","JANUARY 30, 1995 ",9:10 A.M.
#THE COURT: ,"YOU ARE JUST ASKING ME FOR THE RULING, COUNSEL; NOT ARGUING.ALL RIGHT. I WILL SEE COUNSEL AT SIDE BAR.HELD IN OPEN COURT:)WAS TAKEN UNTIL, TUESDAY,JANUARY 31, 1995, 9:00 A.M.)
","JANUARY 30, 1995 ",9:10 A.M.
"#LOS ANGELES, CALIFORNIA; TUESDAY, JANUARY 31, 1995 9:36 A.M.DEPARTMENT NO. 103 HON. LANCE A. ITO, JUDGEAPPEARANCES: ","(APPEARANCES AS HERETOFORE NOTED.)VOLUME 78A, TRANSCRIBED ANDSEALED UNDER SEPARATE COVER.)HELD IN OPEN COURT, OUT OF THEPRESENCE OF THE JURY:)
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"GOOD MORNING, COUNSEL. BACK ON THE RECORD IN THE SIMPSON MATTER.MR. SIMPSON IS AGAIN PRESENT WITH HIS COUNSEL, MR. SHAPIRO, MR. COCHRAN, MR. DOUGLAS, MR. BAILEY.THE PEOPLE ARE REPRESENTED BY MISS CLARK AND MR. DARDEN.THE JURY IS NOT PRESENT.COUNSEL, JUST A COUPLE THINGS BEFORE WE BEGIN. THE RECORD SHOULD REFLECT THAT I HAD RECEIVED FROM THE DEFENSE A 1335 MOTION WHICH WE WILL DEEM FILED AS OF TODAY, MRS. ROBERTSON.AND MR. COCHRAN, ANY OTHER COMMENTS BEFORE WE RESUME WITH THE JURY?
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"YES, YOUR HONOR, IF I MIGHT APPROACH THE PODIUM.THE COURT I BELIEVE RECEIVED A COPY OF A LETTER THAT WAS SENT TO MY OFFICE LAST NIGHT FROM MARK PARTRIDGE, THE LAWYER WHO WAS ON THE PLANE FROM CHICAGO TO LOS ANGELES WHO SAT NEXT TO MR. SIMPSON.I WOULD LIKE, BECAUSE I THINK IT IS RELEVANT, TO READ THIS LETTER INTO THE RECORD, IF I MIGHT. THE LETTER, YOUR HONOR, IS DATED JANUARY 30, 1995, SENT TO THE LAW OFFICES OF JOHNNIE L. COCHRAN, JR.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. DARDEN: ,"YOUR HONOR, MAY I OBJECT? THE LETTER SPEAKS FOR ITSELF. COUNSEL CAN SIMPLY FILE IT WITH THE CLERK AND MAKE IT A PART OF THE RECORD.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"OVERRULED.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"""ATTENTION PAT MC KENNA,"" YOUR HONOR, ONE OF THE INVESTIGATORS.""DEAR PAT: I WAS SURPRISED TO LEARN TODAY THAT I AM ONE OF THE WITNESSES THE PROSECUTION CLAIMS WAS NOT PREVIOUSLY DISCLOSED. ON THE FRIDAY MR. SIMPSON WAS ARRESTED I CALLED THE LAPD TO IDENTIFY MYSELF AS THE PERSON WHO SAT NEXT TO HIM ON HIS RETURN FLIGHT FROM CHICAGO TO LOS ANGELES. I BELIEVE I SPOKE TO A HOMICIDE DETECTIVE. I WAS TOLD THEY KNEW WHO WAS ON THE FLIGHT AND WOULD GET TO ME LATER.HE DID NOT ASK FOR MY ADDRESS OR PHONE NUMBER.""ON OCTOBER 6, 1994, RICHARD CROTSLY,"" CROTSLY, ""AN LAPD DETECTIVE, CALLED ME. HE SAID HE HAD RECEIVED A WITNESS STATEMENT ABOUT ME FROM THE DEFENSE. I TOLD HIM MY STORY. HE TOLD ME TO SEND MY NOTES. HE GAVE ME THE FOLLOWING ADDRESS: LOS ANGELES POLICE DEPARTMENT ROBBERY/HOMICIDE DIVISION ROOM 321, 150 NORTH LOS ANGELES STREET, LOS ANGELES, CALIFORNIA 90012. I SENT MY NOTES (THE SAME NOTES I SENT YOU) TO OFFICER CROTSLY IN EARLY DECEMBER, 1994.""THESE FACTS SEEM INCONSISTENT WITH MY UNDERSTANDING OF THE PROSECUTION'S CLAIMS ABOUT UNDISCLOSED WITNESSES OR WITNESS STATEMENTS. I THOUGHT I SHOULD BRING THIS TO YOUR ATTENTION IN CASE IT IS RELEVANT TO THE PROCEDURE IN THE CASE.""I ALSO WANT TO YOU KNOW THAT I AM SCHEDULED TO BEGIN A THREE- TO FOUR-WEEK TRIAL IN CHICAGO ON JUNE 5TH, 1995, AND WOULD NOT BE AVAILABLE TO TESTIFY DURING THAT TIME. I AM AWAY FROM MY OFFICE UNTIL WEDNESDAY, FEBRUARY 1ST, BUT CAN BE REACHED AT"" AND HE GAVE HIS PHONE NUMBER, ""SINCERELY, MARK PARTRIDGE.""I WANTED TO READ THAT FOR THE RECORD, YOUR HONOR.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"FOR THE RECORD ALSO, YOUR HONOR, WE HAVE NOT RECEIVED ANY SUCH THING.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"ALL RIGHT. WELL, THE REAL ISSUE -- I THINK PERHAPS MR. PARTRIDGE MISUNDERSTANDS THE ISSUE. THE ISSUE WAS, WAS THE JULY, 1994, STATEMENT THAT HE GAVE TO THE DEFENSE TURNED OVER TO THE PROSECUTION. THAT IS THE ISSUE.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"WE THINK IT WAS, YOUR HONOR.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"YES.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"CERTAINLY NOT BY THE DEFENSE, THOUGH.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"WE THINK IT WAS.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"ALL RIGHT. COUNSEL, LET ME ASK YOU ONE OTHER QUESTION BEFORE WE START WITH THE JURY.DURING THE COURSE OF OUR DISCUSSION OF EXPERT WITNESSES NOW DESIGNATED BY THE DEFENSE, IF YOU RECALL, THERE IS A POSSIBILITY THAT ONE OF OUR JURORS HAS AS ONE OF HER PHYSICIANS ONE OF THE DOCTORS THAT IS NOW ON THE DEFENSE WITNESS LIST.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"YES, YOUR HONOR.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"SO I WANT YOU TO CONTEMPLATE THE RAMIFICATIONS OF THAT AND WE WILL DISCUSS IT TOMORROW.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"OKAY.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"WE HAVE, YOUR HONOR. WE WILL BE READY TO DISCUSS THAT WITH YOUR HONOR TOMORROW.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"ALL RIGHT.ALL RIGHT. JUST SO THE GROUNDRULES ARE CLEAR, COUNSEL, I'M GOING TO ADVISE THE JURY THAT I HAVE ALLOWED THE PROSECUTION A BRIEF REOPENING OF THEIR OPENING STATEMENT TO DEAL WITH THREE SPECIFIC ISSUES, AND THAT THERE IS AN ABSOLUTE TIME LIMIT OF TEN MINUTES.ALL RIGHT. ANY OTHER COMMENT?ALL RIGHT. LET'S PROCEED.DEPUTY MAGNERA.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"IS THE COURT GOING TO ADMONISH THE JURY REGARDING STATEMENTS OF COUNSEL?
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"YES, YES.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"THANK YOU, YOUR HONOR.HELD IN OPEN COURT, IN THEPRESENCE OF THE JURY:)
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"ALL RIGHT, LADIES AND GENTLEMEN, PLEASE BE SEATED.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. BAILEY: ,"MIGHT WE APPROACH FOR A MINUTE, JUDGE?
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"WITH THE REPORTER, PLEASE.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"WE ARE AT THE SIDE BAR.MR. BAILEY.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. BAILEY: ,"I BELIEVE THAT THE PHOTOGRAPHERS WERE AGAIN PHOTOGRAPHING THE SCREENS OF THE COMPUTERS AND I WONDER IF YOU COULD DIRECT THEM NOT TO DO THAT.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"CERTAINLY.HELD IN OPEN COURT:)
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"THANK YOU, COUNSEL. LET ME GIVE A DIRECTION TO THE STILL PHOTOGRAPHERS HERE IN THE COURTROOM.GENTLEMEN, YOU ARE NOT TO TAKE ANY PHOTOGRAPHS OF ANY OF THE COMPUTER SCREENS THAT ARE ON COUNSEL'S DESK OR IN THE BACK ROW HERE.UNDERSTOOD?MISS HAYSLETT, WOULD YOU MAKE SURE THAT ANY OTHER PHOTOGRAPHERS WHO COME INTO THE COURTROOM ARE SO ADVISED.ALL RIGHT. THANK YOU.ALL RIGHT. LADIES AND GENTLEMEN, GOOD MORNING.
","JANUARY 31, 1995 ",9:36 A.M.
#THE JURY: ,"GOOD MORNING.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"THE COURT HAS GRANTED A PROSECUTION REQUEST TO REOPEN THEIR OPENING STATEMENT TO ADDRESS DEFENSE COUNSEL'S COMMENTS IN HIS OPENING STATEMENT REGARDING THREE WITNESSES WHO HAD NOT PREVIOUSLY BEEN DISCLOSED OR WHOSE STATEMENTS HAD NOT BEEN PREVIOUSLY DISCLOSED TO THE PROSECUTION BEFORE TRIAL, AS IS REQUIRED BY THE LAW.YOU ARE REMINDED, HOWEVER, THAT ANY STATEMENTS BY THE ATTORNEYS IN THIS CASE ARE NOT EVIDENCE AND SHOULD NOT BE CONSIDERED BY YOU AS SUCH.MISS CLARK, YOU HAVE TEN MINUTES.OPENING STATEMENT (REOPENED)BY MS. CLARK:GOOD MORNING, LADIES AND GENTLEMEN.
","JANUARY 31, 1995 ",9:36 A.M.
#THE JURY: ,"GOOD MORNING.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"MR. COCHRAN MADE SOME COMMENTS ABOUT -- FIRST OF ALL, I'M GOING TO TALK ABOUT A VIDEOTAPE THAT HAS OUTTAKES OF THE DEFENDANT MAKING AN EXERCISE VIDEO, AND MR. COCHRAN MADE SOME COMMENTS TO YOU ABOUT THE DEFENDANT'S ALLEGED ARTHRITIC CONDITION.ACCORDING TO HIM THE DEFENDANT'S ARTHRITIC CONDITION BECAME ACUTE SOMETIME AFTER HE HAD PLAYED GOLF AND AFTER HE HAD BEEN SWINGING THE GOLF CLUB ON THE EVENING OF JUNE THE 12TH AT 10:00 P.M. HE SAID AT THAT POINT, AFTER THAT, THE ARTHRITIC CONDITION BECAME ACUTE.MR. COCHRAN TOLD YOU THAT THE DEFENDANT'S PHYSICAL CAPABILITIES ARE VERY LIMITED AS A RESULT OF THAT CONDITION. THE PROSECUTION WILL SHOW YOU EVIDENCE TO THE CONTRARY.WE WILL SHOW YOU OUTTAKES OF AN EXERCISE VIDEOTAPE WHICH WAS MADE BY THE DEFENDANT ONLY TWO WEEKS BEFORE THE MURDERS. WE WILL SHOW YOU A PORTION OF THAT VIDEOTAPE TO DEMONSTRATE JUST WHAT THE DEFENDANT'S PHYSICAL CAPABILITIES REALLY WERE ON THE EVENING OF JUNE THE 12TH, 1994.IN IT YOU WILL SEE THE DEFENDANT, JUST TWO WEEKS BEFORE THE MURDERS, THAT HE WEIGHED 215 POUNDS, WHICH IS WHAT HE WEIGHED FIFTEEN YEARS AGO, THAT THE DEFENDANT PRIDED HIMSELF IN THAT TAPE ON BEING IN GOOD PHYSICAL CONDITION. YOU WILL SEE HIM DOING PUSH-UPS. YOU WILL SEE HIM LIFTING HIS ARMS OVERHEAD, YOU WILL SEE HIM STRETCHING, REACHING, THROWING JABS AND UPPERCUTS AND HE DOES THAT FOR SEVERAL MINUTES IN THIS TAPE. YOU WILL SEE HIM DOING TRUNK TWISTS.AND THIS TAPE TOOK HOURS TO MAKE AND THAT HE CAME BACK AFTER THAT DAY, WENT BACK THE NEXT DAY AND SPENT A LOT MORE TIME DOING THAT VERY SAME THING. WE ARE GOING TO SHOW YOU THAT TAPE DURING THE COURSE OF THIS TRIAL.SECOND OF ALL, COUNSEL MADE REFERENCE TO THE FACT THAT -- TO A STATEMENT THAT HOWARD WEITZMAN, WHO WAS THEN THE DEFENDANT'S ATTORNEY, WAS NOT PERMITTED TO BE PRESENT DURING THE INTERVIEW WITH THE POLICE OFFICERS ON JUNE THE 13TH.AND YOU WERE TOLD BY COUNSEL THAT THEY REFUSED, THE POLICE OFFICERS ACTUALLY REFUSED TO ALLOW MR. WEITZMAN TO REMAIN WITH THE DEFENDANT DURING THAT INTERVIEW. THAT IS COMPLETELY WRONG.AND IN FACT WHAT THE EVIDENCE WILL SHOW IS THAT THE DETECTIVES ASKED MR. WEITZMAN TO STAY FOR THE INTERVIEW, BUT THAT HE DECLINED TO DO SO, STATING THAT HE WOULD PREFER TO GO OUT TO LUNCH AND THAT PRIOR TO THAT INTERVIEW HE HAD HAD APPROXIMATELY HALF AN HOUR ALONE WITH MR. SIMPSON TO TALK TO HIM, AFTER WHICH HE SAID, ""GO AHEAD,"" WENT OUT TO LUNCH, AND THAT IS WHAT THE EVIDENCE WILL SHOW.AND THAT WAS AFTER THE DETECTIVES INVITED HIM TO COME IN AND SIT DURING THE INTERVIEW WITH HIM.NOW, LASTLY, YOU HEARD MR. COCHRAN TALK TO YOU ABOUT A WITNESS NAMED MARY ANNE GERCHAS. NOW, HE TOLD YOU ABOUT THIS WITNESS, HE SAID IT WAS A VERY IMPORTANT WITNESS, HE DISCUSSED AT SOME LENGTH WHAT SHE WOULD TESTIFY TO, TELLING YOU THAT SHE CLAIMED TO HAVE SEEN FOUR MEN ON THE NIGHT OF THE MURDERS, AT LEAST TWO OF WHOM WERE HISPANIC, AT LEAST ONE OR TWO OF WHOM WERE WEARING A KNIT CAP, THAT SHE STATED SHE SAW THEM POSSIBLY RUNNING FROM THE AREA OF NICOLE SIMPSON'S CONDO ON THE NIGHT OF THE MURDERS.NOW, YOU WILL BE HEARING A LOT MORE ABOUT MISS GERCHAS DURING THE COURSE OF THIS TRIAL, BUT RIGHT NOW I AM JUST GOING TO ADDRESS A FEW POINTS THAT THE EVIDENCE WILL SHOW THAT MR. COCHRAN DIDN'T TELL YOU ABOUT.FOR EXAMPLE, SHE SPOKE TO HER FRIEND SHEILA CARTER THE DAY AFTER THE MURDERS OF RON AND NICOLE. SHE TOLD HER FRIEND, SHEILA CARTER, THAT SHE WAS NOT EVEN AT BUNDY ON THE NIGHT OF THE MURDERS.MARY ANNE GERCHAS HAD PLANNED TO GO AND LOOK FOR AN APARTMENT ON BRENTWOOD ON THE NIGHT OF THE MURDERS ON JUNE THE 12TH. THE NEXT DAY SHE SPOKE TO SHEILA CARTER AND SAID SHE DID NOT GO TO BRENTWOOD ON THAT NIGHT AND SHE WAS GLAD BECAUSE THERE HAD BEEN MURDERS COMMITTED THERE THE NIGHT BEFORE.BUT MISS CARTER IS ALSO GOING TO TELL YOU SOMETHING ELSE. IN ADDITION TO THE FACT THAT SHE WILL TELL YOU THAT MISS GERCHAS TOLD HER SHE DID NOT GO TO BRENTWOOD ON THE NIGHT OF THE MURDERS, SHE IS ALSO GOING TO TELL YOU SOMETHING VERY IMPORTANT ABOUT MISS GERCHAS' CREDIBILITY.SHE WILL TELL YOU ABOUT A STATEMENT WHICH PROVES THAT MISS GERCHAS IS ONE OF THESE PEOPLE WHO COMES OUT OF THE WOODWORK IN HIGH-PROFILE CASES SO THEY CAN GET INVOLVED.AND HERE IS WHAT MISS CARTER WILL TELL YOU:MISS GERCHAS WAS OBSESSED WITH THIS CASE AND SHE TALKED AS IF SHE KNEW THE DEFENDANT PERSONALLY. SHE SAID THAT MISS CARTER WOULD SEND HER TO THE STORE TO BUY EVERY ENQUIRER, EVERY STAR AND EVERY TABLOID PERTAINING TO THIS CASE, ANYTHING THAT TALKED ABOUT THE SIMPSON CASE.SHE WOULD READ IT ALL AND SHE WOULD SAVE IT AND TALK ABOUT THE CASE CONSTANTLY. BUT SHE SOMEHOW NEVER TOLD ANYONE THAT SHE HAD BEEN ON BUNDY ON THE NIGHT OF THE MURDERS UNTIL THE TIME THAT ROBERT SHAPIRO STARTED THE HOTLINE REQUESTING THAT ANYONE WITH INFORMATION COME FORWARD AND CALL THAT HOTLINE NUMBER.AND IT WAS RIGHT AROUND THAT TIME THAT HE PUT OUT THE HOTLINE NUMBER THAT MARY ANNE GERCHAS STARTED TO SAY, WELL, MAYBE I WAS DRIVING BY THAT AREA, MAYBE I DID SEE SOMETHING.MR. COCHRAN ACCUSED US OF NOT TELLING YOU ABOUT HER AND WE DIDN'T BECAUSE WE DIDN'T KNOW ABOUT HER. AND IF YOU BELIEVE HER, SHE ASKED THE DEFENSE ATTORNEYS IF THEY WOULD TELL US ABOUT HER AND THEY SAID THEY WOULD. SHE SPOKE TO ROBERT SHAPIRO AND SHAPIRO'S PEOPLE TOLD HER NOT TO TALK TO ANYONE ABOUT HER STATEMENT, AND WHEN THEY FINISHED TAKING HER STATEMENT, THEY TOLD HER THEY WEREN'T GOING TO USE HER AS A WITNESS.THEY SPENT HOURS INTERVIEWING HER BACK ON JULY 10TH AND JULY 12 OF 1994 AND THEY NEVER TOLD US ABOUT HER.NOW THAT JURY INSTRUCTION COUNSEL SHOWED YOU ABOUT CREDIBILITY OF WITNESSES APPLIES TO ALL WITNESSES, LADIES AND GENTLEMEN.THE EVIDENCE WILL SHOW THAT MARY ANNE GERCHAS IS A KNOWN LIAR AND A SIMPSON CASE GROUPIE.THANK YOU FOR KEEPING AN OPEN MIND AND LISTENING TO ALL THE EVIDENCE.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"MAY WE APPROACH, YOUR HONOR?
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"YES, PLEASE.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"AT THE SIDE BAR, MR. COCHRAN.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"I'M GOING TO OBJECT BECAUSE ALL KIND OF HEARSAY AND SHAPIRO AND SHAPIRO'S INVESTIGATOR SAID, PLUS MISS SHEILA CARTER. WE THE REPORTS, BUT IF THEY KNEW SO MUCH ABOUT THIS, THEY HAVEN'T GIVEN US ANYTHING REGARDING SHEILA CARTER, SO IT WORKS BOTH WAYS.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"WELL, IT IS IMPEACHMENT.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"YOUR HONOR, I'VE GOT NO REPORTS ON SHEILA CARTER AND THIS IS THE FIRST TIME THAT HAS BEEN INTRODUCED.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"ALL RIGHT. WE WILL TAKE UP THIS ISSUE LATER.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"CAN I JUST SAY SOMETHING, YOUR HONOR?
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"SURE.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"I THINK SHE GETS UP AND TALKS ABOUT HER AND ACCUSES OF ALL KIND OF STUFF. IF THAT IS A VIOLATION, YOUR HONOR, WE SHOULD DEAL WITH IT RIGHT NOW.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"I THINK THIS IS A FOOTNOTE 11 PROBLEM, ISN'T IT?
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"WELL, MAYBE, BUT --
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"REFERRING TO FOOTNOTE 11 IN IZAZAGA.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"YES, I THINK IT IS.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"ALL RIGHT. WE WILL TAKE IT UP. YOUR OBJECTION IS NOTED.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"WHILE WE ARE UP HERE, SO I CAN SAVE SOME MORE TIME, I WANT TO NOW LODGE MY OBJECTION TO -- I WANT TO PHRASE THIS AS APPROPRIATELY AS POSSIBLE.WE HAVE PREVIOUSLY ASKED THE PEOPLE FOR AN ONGOING OBJECTION TO ALL OF THIS TESTIMONY WHICH WE BELIEVE IS CHARACTER ASSASSINATION, DEALING WITH CHARACTER, DEALING WITH THE INCIDENTS OF 1989, 1993, ANYTHING DEALING WITH ANY DOMESTIC DISCORD ISSUE, O.J. SIMPSON AND HIS WIFE.AND I WANT TO NOW LODGE THE OBJECTION TO WHAT I UNDERSTAND IS GOING TO BE THE 1989 INCIDENT.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. DARDEN: ,"(NODS HEAD UP AND DOWN.)
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"IS THIS GOING TO BE SUCH, AT LEAST FOR THIS FIRST INCIDENT, BECAUSE I WANT TO APPROACH THE BENCH.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"YES.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"THE RECORD SHOULD REFLECT WE HAVE A CONTINUING OBJECTION AND I WANT TO DO IT IN A TACTFUL MANNER.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"ALL RIGHT. THANK YOU, COUNSEL.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"WILL THE COURT LODGE AND NOTE MY OBJECTION?
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"I NOTE YOUR OBJECTIONS.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. SHAPIRO: ,"YOUR HONOR, ALSO MAY I ASK FOR A POINT OF CLARIFICATION. I WASN'T SURE WHEN MISS CLARK SAID THAT SHE SPOKE TO ROBERT SHAPIRO, WHETHER SHE WAS REFERRING TO MISS GERCHAS OR THIS OTHER LADY.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"MISS GERCHAS. AND WHEN WE CALL MISS GERCHAS WE WILL ASK ABOUT IT AND I HAVE -- I HAVE BEEN VERY CAREFUL TO DISCUSS ONLY WHAT I BELIEVE THAT IS -- WOULD BE ADMISSIBLE IN EVIDENCE, EITHER THROUGH CROSS-EXAMINATION OR DIRECT OF THAT WITNESS.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"WELL, WE CAN TAKE ALL OF THIS UP.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. SHAPIRO: ,"I WILL TELL YOU AT THIS POINT IN TIME, I AM ABSOLUTELY AS CERTAIN AS I CAN BE THAT I HAVE NEVER SEEN THIS WOMAN IN MY LIFE.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"GOES TO HER CREDIBILITY, COUNSEL. THAT IS WHAT I MEAN.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"HOWARD WEITZMAN. SHE KNOWS WHAT HOWARD WEITZMAN IS GOING TO SAY ABOUT THIS. THE LAWYER IS GOING TO SAY HE GOES OFF TO LUNCH AND LEAVES HIS CLIENT?
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"GUESS WHAT? GUESS WHAT?
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"I DON'T BELIEVE IT.
","JANUARY 31, 1995 ",9:36 A.M.
#MS. CLARK: ,"BE REAL CAREFUL WHEN YOU SAY THAT.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"I DON'T BELIEVE IT, UNLESS YOU GOT A TAPE.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"WE WILL TAKE IT UP UNDER THE FOOTNOTE 11 ISSUES.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. BAILEY: ,"HAVE YOU EXEMPTED ANY WITNESSES FROM THE RULE?
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"EXCLUSION RULE.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"YEAH, THE FAMILY.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. BAILEY: ,"NO, NO, PROFESSIONAL WITNESSES, POLICE.
","JANUARY 31, 1995 ",9:36 A.M.
#THE COURT: ,"OTHER THAN -- WELL, THERE IS A STANDARD EXCEPTION FOR THE INVESTIGATING OFFICERS.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. BAILEY: ,"I AM WONDERING IF OUR INVESTIGATOR CAN COME AND GO WITHOUT BEING EXCLUDED.
","JANUARY 31, 1995 ",9:36 A.M.
#MR. COCHRAN: ,"I THINK OUR --
","JANUARY 31, 1995 ",9:36 A.M.
